2024-05-12 20:01:07,541 INFO    StreamThr :33121 [internal.py:wandb_internal():85] W&B internal server running at pid: 33121, started at: 2024-05-12 20:01:07.538894
2024-05-12 20:01:07,542 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: status
2024-05-12 20:01:07,543 INFO    WriterThread:33121 [datastore.py:open_for_write():87] open: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200106-v3f0qjnb/run-v3f0qjnb.wandb
2024-05-12 20:01:07,544 DEBUG   SenderThread:33121 [sender.py:send():378] send: header
2024-05-12 20:01:07,544 DEBUG   SenderThread:33121 [sender.py:send():378] send: run
2024-05-12 20:01:08,537 INFO    SenderThread:33121 [dir_watcher.py:__init__():211] watching files in: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200106-v3f0qjnb/files
2024-05-12 20:01:08,538 INFO    SenderThread:33121 [sender.py:_start_run_threads():1123] run started: v3f0qjnb with start time 1715569266.620634
2024-05-12 20:01:08,550 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: check_version
2024-05-12 20:01:08,551 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: check_version
2024-05-12 20:01:08,695 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: run_start
2024-05-12 20:01:08,697 DEBUG   HandlerThread:33121 [system_info.py:__init__():26] System info init
2024-05-12 20:01:08,697 DEBUG   HandlerThread:33121 [system_info.py:__init__():41] System info init done
2024-05-12 20:01:08,697 INFO    HandlerThread:33121 [system_monitor.py:start():194] Starting system monitor
2024-05-12 20:01:08,697 INFO    SystemMonitor:33121 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-12 20:01:08,697 INFO    HandlerThread:33121 [system_monitor.py:probe():214] Collecting system info
2024-05-12 20:01:08,699 INFO    SystemMonitor:33121 [interfaces.py:start():188] Started cpu monitoring
2024-05-12 20:01:08,702 INFO    SystemMonitor:33121 [interfaces.py:start():188] Started disk monitoring
2024-05-12 20:01:08,704 INFO    SystemMonitor:33121 [interfaces.py:start():188] Started gpuapple monitoring
2024-05-12 20:01:08,706 INFO    SystemMonitor:33121 [interfaces.py:start():188] Started memory monitoring
2024-05-12 20:01:08,707 INFO    SystemMonitor:33121 [interfaces.py:start():188] Started network monitoring
2024-05-12 20:01:08,977 DEBUG   HandlerThread:33121 [system_info.py:probe():150] Probing system
2024-05-12 20:01:08,977 DEBUG   HandlerThread:33121 [system_info.py:_probe_git():135] Probing git
2024-05-12 20:01:08,993 DEBUG   HandlerThread:33121 [system_info.py:_probe_git():143] Probing git done
2024-05-12 20:01:08,994 DEBUG   HandlerThread:33121 [system_info.py:probe():198] Probing system done
2024-05-12 20:01:08,994 DEBUG   HandlerThread:33121 [system_monitor.py:probe():223] {'os': 'macOS-13.3.1-arm64-arm-64bit', 'python': '3.12.2', 'heartbeatAt': '2024-05-13T03:01:08.977172', 'startedAt': '2024-05-13T03:01:06.616444', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb_check.py', 'codePathLocal': 'wandb_check.py', 'codePath': 'wandb_check.py', 'git': {'remote': 'https://github.com/sultandaniels/mop_modifications.git', 'commit': '87ce9ab8fba728fd5f5f06f1d054744e9bd62f73'}, 'email': '63972349+sultandaniels@users.noreply.github.com', 'root': '/Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications', 'host': 'Sultans-MacBook-Pro.local', 'username': 'sultandaniels', 'executable': '/Users/sultandaniels/anaconda3/envs/mop/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3504, 'min': 600, 'max': 3504}, 'cpu_freq_per_core': [{'current': 3504, 'min': 600, 'max': 3504}], 'disk': {'/': {'total': 460.4317207336426, 'used': 11.342376708984375}}, 'gpuapple': {'type': 'Apple M2', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 8.0}}
2024-05-12 20:01:08,994 INFO    HandlerThread:33121 [system_monitor.py:probe():224] Finished collecting system info
2024-05-12 20:01:08,994 INFO    HandlerThread:33121 [system_monitor.py:probe():227] Publishing system info
2024-05-12 20:01:08,994 DEBUG   HandlerThread:33121 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-12 20:01:09,540 INFO    Thread-37 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200106-v3f0qjnb/files/conda-environment.yaml
2024-05-12 20:01:11,478 DEBUG   HandlerThread:33121 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-12 20:01:11,478 INFO    HandlerThread:33121 [system_monitor.py:probe():229] Finished publishing system info
2024-05-12 20:01:11,479 DEBUG   SenderThread:33121 [sender.py:send():378] send: files
2024-05-12 20:01:11,479 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-12 20:01:11,529 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: python_packages
2024-05-12 20:01:11,530 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 20:01:11,530 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: python_packages
2024-05-12 20:01:11,530 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: stop_status
2024-05-12 20:01:11,530 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,531 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,531 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,531 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,531 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,531 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,532 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,532 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:11,549 INFO    Thread-37 :33121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200106-v3f0qjnb/files/conda-environment.yaml
2024-05-12 20:01:11,550 INFO    Thread-37 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200106-v3f0qjnb/files/requirements.txt
2024-05-12 20:01:11,550 INFO    Thread-37 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200106-v3f0qjnb/files/wandb-metadata.json
2024-05-12 20:01:11,711 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:11,712 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,712 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,715 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,716 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,716 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,716 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,716 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:11,717 DEBUG   SenderThread:33121 [sender.py:send():378] send: exit
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:send_exit():585] handling exit code: 0
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:send_exit():587] handling runtime: 2
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,717 INFO    SenderThread:33121 [sender.py:send_exit():593] send defer
2024-05-12 20:01:11,718 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-12 20:01:11,718 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:11,718 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-12 20:01:11,718 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 1
2024-05-12 20:01:11,718 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-12 20:01:11,718 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:11,718 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-12 20:01:11,718 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 2
2024-05-12 20:01:11,718 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [system_monitor.py:finish():203] Stopping system monitor
2024-05-12 20:01:11,718 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-12 20:01:11,718 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-12 20:01:11,718 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined cpu monitor
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined disk monitor
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined gpuapple monitor
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined memory monitor
2024-05-12 20:01:11,718 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined network monitor
2024-05-12 20:01:11,718 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:11,718 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-12 20:01:11,718 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 3
2024-05-12 20:01:11,719 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:11,719 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:11,719 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-12 20:01:11,719 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:11,719 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-12 20:01:11,719 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 4
2024-05-12 20:01:11,719 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:11,719 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-12 20:01:11,719 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:11,719 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-12 20:01:11,719 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 5
2024-05-12 20:01:11,719 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:11,719 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-12 20:01:11,719 DEBUG   SenderThread:33121 [sender.py:send():378] send: summary
2024-05-12 20:01:11,719 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:11,719 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:11,719 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-12 20:01:11,719 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 6
2024-05-12 20:01:11,719 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:11,719 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 6
