2024-06-10 10:11:55,486 INFO    StreamThr :10453 [internal.py:wandb_internal():85] W&B internal server running at pid: 10453, started at: 2024-06-10 10:11:55.485845
2024-06-10 10:11:55,487 DEBUG   HandlerThread:10453 [handler.py:handle_request():158] handle_request: status
2024-06-10 10:11:55,489 INFO    WriterThread:10453 [datastore.py:open_for_write():87] open: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240610_101155-f0gyx5uv/run-f0gyx5uv.wandb
2024-06-10 10:11:55,489 DEBUG   SenderThread:10453 [sender.py:send():378] send: header
2024-06-10 10:11:55,508 DEBUG   SenderThread:10453 [sender.py:send():378] send: run
2024-06-10 10:11:56,136 INFO    SenderThread:10453 [dir_watcher.py:__init__():211] watching files in: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240610_101155-f0gyx5uv/files
2024-06-10 10:11:56,136 INFO    SenderThread:10453 [sender.py:_start_run_threads():1123] run started: f0gyx5uv with start time 1718039515.486142
2024-06-10 10:11:56,148 DEBUG   HandlerThread:10453 [handler.py:handle_request():158] handle_request: check_version
2024-06-10 10:11:56,148 DEBUG   SenderThread:10453 [sender.py:send_request():405] send_request: check_version
2024-06-10 10:11:56,351 DEBUG   HandlerThread:10453 [handler.py:handle_request():158] handle_request: run_start
2024-06-10 10:11:56,361 DEBUG   HandlerThread:10453 [system_info.py:__init__():26] System info init
2024-06-10 10:11:56,361 DEBUG   HandlerThread:10453 [system_info.py:__init__():41] System info init done
2024-06-10 10:11:56,361 INFO    HandlerThread:10453 [system_monitor.py:start():194] Starting system monitor
2024-06-10 10:11:56,361 INFO    SystemMonitor:10453 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-10 10:11:56,361 INFO    HandlerThread:10453 [system_monitor.py:probe():214] Collecting system info
2024-06-10 10:11:56,362 INFO    SystemMonitor:10453 [interfaces.py:start():188] Started cpu monitoring
2024-06-10 10:11:56,363 INFO    SystemMonitor:10453 [interfaces.py:start():188] Started disk monitoring
2024-06-10 10:11:56,365 INFO    SystemMonitor:10453 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-10 10:11:56,368 INFO    SystemMonitor:10453 [interfaces.py:start():188] Started memory monitoring
2024-06-10 10:11:56,370 INFO    SystemMonitor:10453 [interfaces.py:start():188] Started network monitoring
2024-06-10 10:11:56,750 DEBUG   HandlerThread:10453 [system_info.py:probe():150] Probing system
2024-06-10 10:11:56,753 DEBUG   HandlerThread:10453 [system_info.py:_probe_git():135] Probing git
2024-06-10 10:11:56,767 DEBUG   HandlerThread:10453 [system_info.py:_probe_git():143] Probing git done
2024-06-10 10:11:56,767 DEBUG   HandlerThread:10453 [system_info.py:probe():198] Probing system done
2024-06-10 10:11:56,767 DEBUG   HandlerThread:10453 [system_monitor.py:probe():223] {'os': 'macOS-13.3.1-arm64-arm-64bit', 'python': '3.12.2', 'heartbeatAt': '2024-06-10T17:11:56.750191', 'startedAt': '2024-06-10T17:11:55.482154', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/streamlined_mop/src/data_train.py', 'codePathLocal': 'streamlined_mop/src/data_train.py', 'codePath': 'streamlined_mop/src/data_train.py', 'git': {'remote': 'https://github.com/sultandaniels/mop_modifications.git', 'commit': '5455665fee8c7f954268ce29e9e6208dcc798b03'}, 'email': '63972349+sultandaniels@users.noreply.github.com', 'root': '/Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications', 'host': 'wifi-10-41-192-84.wifi.berkeley.edu', 'username': 'sultandaniels', 'executable': '/Users/sultandaniels/anaconda3/envs/mop/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3504, 'min': 600, 'max': 3504}, 'cpu_freq_per_core': [{'current': 3504, 'min': 600, 'max': 3504}], 'disk': {'/': {'total': 460.4317207336426, 'used': 11.351158142089844}}, 'gpuapple': {'type': 'Apple M2', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 8.0}}
2024-06-10 10:11:56,767 INFO    HandlerThread:10453 [system_monitor.py:probe():224] Finished collecting system info
2024-06-10 10:11:56,767 INFO    HandlerThread:10453 [system_monitor.py:probe():227] Publishing system info
2024-06-10 10:11:56,767 DEBUG   HandlerThread:10453 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-10 10:11:57,142 INFO    Thread-12 :10453 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240610_101155-f0gyx5uv/files/conda-environment.yaml
2024-06-10 10:12:00,965 DEBUG   HandlerThread:10453 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-10 10:12:00,966 INFO    HandlerThread:10453 [system_monitor.py:probe():229] Finished publishing system info
2024-06-10 10:12:00,973 DEBUG   SenderThread:10453 [sender.py:send():378] send: files
2024-06-10 10:12:00,973 INFO    SenderThread:10453 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-10 10:12:00,973 DEBUG   HandlerThread:10453 [handler.py:handle_request():158] handle_request: status_report
2024-06-10 10:12:01,038 DEBUG   HandlerThread:10453 [handler.py:handle_request():158] handle_request: python_packages
2024-06-10 10:12:01,038 DEBUG   SenderThread:10453 [sender.py:send_request():405] send_request: python_packages
2024-06-10 10:12:01,039 DEBUG   HandlerThread:10453 [handler.py:handle_request():158] handle_request: stop_status
2024-06-10 10:12:01,039 DEBUG   SenderThread:10453 [sender.py:send_request():405] send_request: stop_status
2024-06-10 10:12:01,154 INFO    Thread-12 :10453 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240610_101155-f0gyx5uv/files/conda-environment.yaml
2024-06-10 10:12:01,155 INFO    Thread-12 :10453 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240610_101155-f0gyx5uv/files/wandb-metadata.json
2024-06-10 10:12:01,155 INFO    Thread-12 :10453 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240610_101155-f0gyx5uv/files/requirements.txt
2024-06-10 10:12:01,387 DEBUG   SenderThread:10453 [sender.py:send():378] send: telemetry
